INDEX,YEAR,MN,HR,DT,SLP,MSLP,DBT,WBT,DPT,RH,VP,DD,FFF,AW,VV,Cl,A,Cm,A,Ch,A,Dl,Dm,Dh,TC,h,c,a,Ht,RF,EVP,DW,P,H,WAT,
42184,2014,03,24,29,986.6,1012.4,28.4,21.6,17.7,052,20.2,32,004,  ,95,5,3,3,5,0,0,9,9,0,6,5,6,3,30,0.0,   ,  , , ,   ,
42184,2014,03,24,30,984.2,1010.0,28.2,19.6,13.8,041,15.8,32,006,  ,95,5,2,3,4,0,0,9,9,0,4,5,6,2,30,0.0,   ,  , , ,   ,
42184,2014,03,24,31,983.4,1009.2,28.6,17.2,7.5,027,10.3,32,008,  ,95,0,0,0,0,0,3,0,0,9,2,9,1,3,70,0.0,   ,  , , ,   ,
42184,2014,03,36,03,988.6,1014.8,25.0,17.4,9.5,043,13.7,05,004,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,03,36,04,988.5,1014.7,25.4,18.2,13.1,046,15.1,32,004,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,03,36,05,988.2,1014.4,25.8,17.4,10.9,039,13.0,32,006,  ,95,5,2,3,3,0,0,9,9,0,4,5,6,2,30,0.0,   ,  , , ,   ,
42184,2014,03,36,06,988.6,1014.8,25.2,17.4,11.5,042,13.6,05,004,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,03,36,07,989.4,1015.6,26.0,16.6,8.7,034,11.2,32,006,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,03,36,08,989.7,1015.7,27.2,17.4,9.6,033,11.9,32,006,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,03,36,09,987.2,1014.1,28.6,19.4,13.1,038,15.1,32,004,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,03,36,10,987.0,1013.3,23.2,18.0,14.4,058,16.4,99,004,  ,95,5,3,3,5,0,0,9,9,0,7,5,6,3,30,0.0,   ,  , , ,   ,
42184,2014,03,36,11,986.1,1012.3,25.0,18.4,13.8,050,15.8,99,005,  ,95,5,3,3,4,0,0,9,9,0,5,5,6,3,30,0.0,   ,  , , ,   ,
42184,2014,03,36,12,988.8,1015.0,25.8,19.4,15.3,052,17.4,00,000,  ,95,5,2,0,0,0,0,9,0,0,2,5,6,2,30,0.0,   ,  , , ,   ,
42184,2014,03,36,13,988.6,1014.8,25.8,17.4,10.9,039,13.0,32,008,  ,95,0,0,3,1,0,0,0,9,0,1,9,3,1,60,0.0,   ,  , , ,   ,
42184,2014,03,36,14,987.3,1013.3,27.4,18.4,11.8,038,13.8,32,006,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,03,36,15,989.3,1015.3,28.4,19.0,12.3,037,14.3,00,000,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,03,36,16,988.4,1014.1,30.8,19.2,10.6,029,12.8,32,004,  ,95,0,0,0,0,1,2,0,0,9,2,9,0,2,70,0.0,   ,  , , ,   ,
42184,2014,03,36,17,984.0,1009.4,33.8,21.2,12.9,028,14.9,23,004,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,03,36,18,987.3,1013.0,30.0,20.4,14.2,038,16.2,32,004,  ,95,0,0,3,2,0,0,0,9,0,2,9,3,2,60,0.0,   ,  , , ,   ,
42184,2014,03,36,19,986.3,1012.4,28.0,17.4,8.7,030,12.8,32,008,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,03,36,20,983.7,1009.7,27.0,18.2,11.7,039,15.0,32,006,  ,95,5,2,3,4,1,1,9,9,9,6,5,6,2,30,0.0,   ,  , , ,   ,
42184,2014,03,36,21,978.6,1004.1,29.8,20.4,14.3,039,16.3,00,000,  ,95,5,2,3,4,0,0,9,9,0,4,9,6,2,30,0.0,   ,  , , ,   ,
42184,2014,03,36,22,980.0,1005.5,30.8,21.0,14.8,038,16.8,09,002,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,03,36,23,985.0,1011.6,24.0,20.2,18.0,069,20.6,32,006,  ,95,5,3,2,8, , ,9,9, ,8,5,6,3,25,0.0,   ,  , , ,   ,
42184,2014,03,36,24,984.8,1010.8,26.4,20.2,16.4,054,18.6,05,004,  ,95,0,0,3,3,0,0,0,9,0,3,9,3,3,60,0.0,   ,  , , ,   ,
42184,2014,03,36,25,983.7,1009.3,30.4,20.6,14.3,038,16.3,32,004,  ,95,0,0,0,0,0,2,0,0,9,2,9,0,2,70,0.0,   ,  , , ,   ,
42184,2014,03,36,26,984.2,1009.9,30.4,21.2,15.6,041,17.7,32,004,  ,95,0,0,3,5,0,0,0,9,0,5,9,3,5,60,0.0,   ,  , , ,   ,
42184,2014,03,36,28,983.8,1009.3,32.0,21.6,15.2,036,17.3,05,004,  ,95,0,0,3,3,0,1,0,9,9,3,9,3,3,60,0.0,   ,  , , ,   ,
42184,2014,03,36,29,984.0,1009.5,31.6,22.2,16.8,041,19.1,32,004,  ,95,0,0,0,0,0,2,0,0,9,2,9,0,2,70,0.0,   ,  , , ,   ,
42184,2014,03,36,30,983.2,1008.9,29.4,18.2,9.4,029,11.8,32,006,  ,95,5,3,3,6,0,0,9,9,0,6,5,6,3,30,0.0,   ,  , , ,   ,
42184,2014,03,36,31,980.0,1006.2,29.8,18.4,9.6,032,11.9,32,008,  ,95,0,0,0,0,0,2,0,0,9,2,9,1,2,70,0.0,   ,  , , ,   ,
42184,2014,03,48,03,988.0,1014.3,23.8,16.4,10.5,043,12.7,00,000,05,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,03,48,04,987.8,1014.1,23.4,17.0,12.2,049,14.2,32,004,06,95,0,0,3,2,1,1,0,9,9,2,9,3,2,60,0.0,   ,  , , ,   ,
42184,2014,03,48,05,986.8,1013.2,22.4,16.6,12.2,052,14.2,32,004,06,95,5,3,3,2,8,0,0,9,9,0,8,5,6,33,0.0,   ,  , , ,   ,
42184,2014,03,48,06,988.0,1014.4,23.0,16.0,10.3,045,12.5,05,004,08,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,03,48,07,988.3,1014.6,24.0,16.6,10.3,042,12.5,32,006,05,95,0,0,3,1,0,2,0,9,9,2,9,3,1,60,0.0,   ,  , , ,   ,
42184,2014,03,48,08,988.5,1014.7,24.8,17.6,12.3,046,14.3,32,006,10,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,03,48,09,985.5,1011.6,25.4,19.4,15.5,054,17.6,00,000,05,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,03,48,11,984.0,1010.1,24.6,18.6,14.5,053,16.5,99,004,07,95,5,2,3,5,0,0,9,9,0,5,5,6,2,30,0.0,   ,  , , ,   ,
42184,2014,03,48,12,988.2,1014.5,23.4,19.0,16.2,064,18.4,32,006,04,95,5,2,0,0,0,0,9,0,0,2,5,6,2,30,0.0,   ,  , , ,   ,
42184,2014,03,48,13,987.9,1014.2,24.0,16.4,10.3,042,12.5,32,008,12,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,03,48,14,986.1,1012.2,26.0,18.0,12.1,042,14.1,32,004,16,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,03,48,15,988.0,1014.1,26.8,19.4,14.5,047,16.5,00,000,04,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,03,48,16,987.2,1013.0,29.4,18.4,9.9,030,12.2,32,006,08,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,03,48,17,983.0,1008.6,30.6,21.6,16.2,042,18.4,00,000,03,95,0,0,3,3,0,0,0,9,0,3,9,3,3,60,0.0,   ,  , , ,   ,
42184,2014,03,48,18,986.0,1014.9,27.6,19.6,14.3,044,16.3,32,006,06,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,03,48,19,985.3,1011.5,26.6,16.6,8.1,031,10.8,32,006,12,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,03,48,20,983.1,1009.1,27.0,17.0,8.7,032,11.2,32,006,08,95,0,0,0,0,0,3,0,0,9,3,9,0,3,70,0.0,   ,  , , ,   ,
42184,2014,03,48,21,978.6,1004.2,29.0,20.4,14.9,042,16.9,00,000,01,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,03,48,22,979.4,1005.1,28.6,21.0,16.4,048,18.6,00,000,02,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,03,48,23,983.8,1010.0,24.0,17.6,13.0,050,14.9,05,004,06,95,5,3,3,5,0,0,9,9,0,6,5,6,3,30,0.0,   ,  , , ,   ,
42184,2014,03,48,24,982.8,1008.9,25.2,19.2,15.3,054,17.4,05,004,11,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,03,48,25,982.0,1007.7,28.4,21.4,17.3,051,19.7,00,000,02,95,0,0,3,2,0,0,0,9,0,2,9,3,2,60,0.0,   ,  , , ,   ,
42184,2014,03,48,26,982.8,1018.6,27.6,21.4,17.8,055,20.4,99,005,04,95,5,3,3,5,0,0,9,9,0,7,5,6,3,30,0.0,   ,  , , ,   ,
42184,2014,03,48,29,983.0,1008.7,29.6,21.4,16.5,045,18.7,32,004,06,95,0,0,0,0,0,2,0,0,9,2,9,0,2,70,0.0,   ,  , , ,   ,
42184,2014,03,48,30,982.4,1008.1,28.4,18.2,10.4,033,12.6,32,012,  ,95,3,2,3,5,0,0,9,9,0,5,5,6,2,30,0.0,   ,  , , ,   ,
42184,2014,03,48,31,980.0,1005.6,29.8,18.4,9.6,032,11.9,32,010,14,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,04,12,01,981.2,1007.1,21.8,16.4,12.3,055,14.3,27,004,06,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,04,12,02,981.2,1007.3,24.6,18.6,14.5,053,16.5,27,004,02,95,0,0,3,2,0,0,0,9,0,2,9,3,2,60,0.0,   ,  , , ,   ,
42184,2014,04,12,04,985.2,1011.5,23.4,17.8,13.9,055,15.9,32,004,07,95,0,0,0,0,1,1,0,0,9,1,9,0,1,70,0.0,   ,  , , ,   ,
42184,2014,04,12,06,983.2,1009.2,26.2,20.6,17.3,058,19.7,32,002,04,95,0,0,0,0,1,2,0,0,9,2,9,0,2,70,0.0,   ,  , , ,   ,
42184,2014,04,12,07,984.2,1010.3,25.2,19.6,16.1,057,18.3,05,004,04,95,0,0,3,2,0,0,0,9,0,2,9,3,2,60,0.0,   ,  , , ,   ,
42184,2014,04,12,08,985.7,1012.0,23.4,17.4,13.0,052,15.0,32,004,07,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,04,12,09,984.5,1010.8,22.6,17.4,13.7,057,15.7,32,006,06,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,04,12,10,985.6,1011.9,23.6,16.4,10.6,044,12.8,27,004,06,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,04,12,11,984.1,1010.2,24.2,16.6,10.5,042,12.7,23,004,04,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,04,12,12,983.3,1009.3,26.2,18.4,12.9,044,14.9,00,000,02,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,04,12,13,984.0,1010.1,25.0,18.0,13.0,047,14.9,14,008,02,95,5,2,3,3,0,0,9,9,0,3,5,6,2,30,0.0,   ,  , , ,   ,
42184,2014,04,12,14,986.2,1012.6,22.6,19.2,17.1,071,19.5,14,002,03,95,5,4,2,7,0,0,9,9,0,7,5,4,4,20,0.0,   ,  , , ,   ,
42184,2014,04,12,15,985.7,1011.8,25.2,20.8,18.3,067,21.0,00,000,01,95,0,0,3,2,0,0,0,9,0,2,9,3,2,60,0.0,   ,  , , ,   ,
42184,2014,04,12,17,980.2,1006.0,28.0,19.6,14.0,042,15.9,14,004,04,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.4,   ,  , , ,   ,
42184,2014,04,12,19,986.5,1013.1,19.8,17.6,16.1,079,18.3,00,000,  ,95,5,3,3,8, , ,9,9, ,8,5,6,3,30,0.0,   ,  , , ,   ,
42184,2014,04,12,20,986.2,1012.4,25.0,19.4,15.8,057,17.9,32,004,01,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,04,12,21,985.0,1011.1,25.5,17.4,11.1,040,13.2,32,004,02,95,5,2,3,3,0,0,9,9,0,5,5,6,2,30,0.0,   ,  , , ,   ,
42184,2014,04,12,22,988.0,1010.2,25.6,18.2,12.9,045,14.9,27,006,05,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,04,12,23,985.5,1011.4,27.8,19.4,13.7,042,15.7,32,004,05,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,04,12,24,982.1,1007.8,28.4,20.0,14.5,043,16.5,00,000,03,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,04,12,25,983.0,1008.6,28.4,18.6,11.4,035,13.4,27,004,04,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,04,12,26,982.0,1007.6,29.8,20.4,14.3,039,16.3,27,004,04,95,0,0,3,2,0,0,0,9,0,2,9,3,2,60,0.0,   ,  , , ,   ,
42184,2014,04,12,27,982.7,1008.3,29.4,20.6,15.0,042,17.0,27,004,03,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,04,12,28,982.3,1007.8,31.2,19.6,11.3,029,13.4,27,004,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,04,12,29,980.0,1005.6,31.0,20.4,13.4,039,15.3,32,004,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,04,12,30,980.8,1006.1,33.0,21.0,13.1,030,15.0,00,000,01,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,04,24,01,981.5,1007.1,30.2,19.0,10.7,030,12.9,32,004,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,04,24,02,980.6,1006.1,30.6,20.6,14.6,039,16.6,00,000,  ,95,0,0,0,0,1,2,0,0,9,2,9,0,2,70,0.0,   ,  , , ,   ,
42184,2014,04,24,03,984.7,1011.3,28.6,20.0,14.4,042,16.4,23,004,  ,95,0,0,3,2,0,0,0,9,0,2,9,3,2,60,0.0,   ,  , , ,   ,
42184,2014,04,24,04,985.6,1011.4,28.4,18.6,11.4,035,13.4,32,006,  ,95,0,0,3,4,0,2,0,9,0,4,9,3,4,60,0.0,   ,  , , ,   ,
42184,2014,04,24,05,984.6,1010.2,31.0,21.0,14.7,037,16.7,32,004,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,04,24,06,983.0,1008.3,35.0,21.6,12.9,026,14.8,14,006,  ,95,0,0,3,2,1,4,0,9,9,5,9,3,2,60,0.0,   ,  , , ,   ,
42184,2014,04,24,07,985.0,1010.7,30.4,21.8,16.8,044,19.1,05,006,  ,95,0,0,3,2,0,0,0,9,0,2,9,3,2,60,0.0,   ,  , , ,   ,
42184,2014,04,24,08,985.8,1011.6,29.2,18.4,10.1,031,12.3,32,006,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,04,24,09,985.9,1011.4,30.4,19.0,10.5,029,12.6,32,008,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,04,24,10,986.0,1011.6,31.4,18.4,7.9,023,10.6,27,006,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,04,24,11,984.4,1009.8,32.4,18.0,5.4,018,9.0,23,004,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,04,24,12,983.2,1008.6,33.8,21.4,13.4,029,15.4,00,000,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,04,24,13,984.7,1010.6,27.8,19.6,14.1,043,16.1,14,006,  ,95,5,2,3,3,0,0,9,9,0,4,5,6,2,30,0.0,   ,  , , ,   ,
42184,2014,04,24,14,986.6,1012.4,28.4,21.0,16.6,049,18.9,14,002,  ,95,5,3,3,5,0,0,9,9,0,6,5,6,3,30,0.0,   ,  , , ,   ,
42184,2014,04,24,15,985.3,1010.6,34.6,21.4,12.7,027,14.6,00,000,  ,95,5,2,3,3,0,0,9,9,0,3,5,6,2,30,0.0,   ,  , , ,   ,
42184,2014,04,24,16,984.2,1010.2,26.2,20.4,16.9,056,20.0,00,000,  ,95,5,3,3,6,0,0,9,9,0,6,5,6,3,30,0.0,   ,  , , ,   ,
42184,2014,04,24,17,982.2,1008.0,27.8,20.6,16.2,049,18.4,14,004,  ,95,5,2,3,5,0,0,9,9,0,6,5,6,2,30,0.0,   ,  , , ,   ,
42184,2014,04,24,18,986.7,1012.9,26.0,20.6,17.4,059,19.9,99,005,  ,95,0,0,3,2,0,2,0,9,9,3,9,3,2,60,0.0,   ,  , , ,   ,
42184,2014,04,24,19,986.6,1012.5,27.4,20.4,16.1,050,18.3,00,000,  ,95,5,2,3,4,0,0,9,9,0,4,5,6,2,30,0.0,   ,  , , ,   ,
42184,2014,04,24,20,986.5,1012.0,32.4,20.4,12.2,029,14.2,00,000,  ,95,5,2,3,3,0,0,9,9,0,4,5,6,2,30,0.0,   ,  , , ,   ,
42184,2014,04,24,21,985.4,1010.9,33.0,20.4,11.7,027,15.5,32,004,  ,95,5,2,0,0,0,0,9,0,0,2,5,6,2,30,0.0,   ,  , , ,   ,
42184,2014,04,24,22,988.2,1013.7,33.6,21.0,12.6,028,14.6,27,004,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,04,24,23,985.5,1010.8,34.2,21.6,13.5,029,15.4,27,004,  ,95,0,0,3,2,0,0,0,9,0,2,9,3,2,60,0.0,   ,  , , ,   ,
42184,2014,04,24,24,981.9,1007.0,36.0,22.4,14.0,027,16.0,32,006,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,04,24,26,982.0,1007.1,37.0,22.4,13.2,024,17.3,32,006,  ,95,5,3,3,5,0,0,9,9,0,5,5,6,3,30,0.0,   ,  , , ,   ,
42184,2014,04,24,27,983.0,1008.1,36.6,22.4,13.5,025,15.5,27,006,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,04,24,28,981.8,1006.7,38.6,21.0,7.7,015,13.1,32,006,  ,96,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,04,24,29,980.5,1005.3,39.6,23.0,12.5,020,17.0,32,004,  ,95,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0.0,   ,  , , ,   ,
42184,2014,04,24,30,980.8,1005.5,40.4,23.6,13.4,020,17.8,00,000,  ,95,0,0,0,0,1,2,0,0,9,2,9,0,2,70,0.0,   ,  , , ,   ,
42184,2014,04,36,01,979.7,1005.0,33.2,18.4,5.7,018,11.3,27,008,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,04,36,02,978.0,1003.2,34.2,21.6,13.5,029,15.4,00,000,  ,95,0,0,3,2,0,0,0,9,0,2,9,3,2,60,0.0,   ,  , , ,   ,
42184,2014,04,36,03,984.0,1010.4,31.6,19.4,10.4,027,12.6,32,006,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,04,36,04,983.5,1008.9,32.4,20.0,11.2,027,15.1,32,004,  ,95,0,0,3,4,0,0,0,9,0,4,9,3,4,60,0.0,   ,  , , ,   ,
42184,2014,04,36,05,982.3,1007.4,35.2,22.0,13.7,028,15.7,23,006,  ,95,0,0,0,0,1,2,0,0,9,2,9,0,2,70,0.0,   ,  , , ,   ,
42184,2014,04,36,06,980.5,1005.2,37.0,22.2,12.7,023,16.8,14,004,  ,95,0,0,3,2,1,4,0,9,9,5,9,3,2,60,0.0,   ,  , , ,   ,
42184,2014,04,36,07,982.8,1008.4,31.0,21.8,16.4,041,18.6,05,006,  ,95,0,0,3,3,0,0,0,9,0,3,9,3,3,60,0.0,   ,  , , ,   ,
42184,2014,04,36,08,983.3,1008.7,32.4,19.2,9.0,024,11.4,32,006,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,04,36,09,983.9,1009.3,33.8,19.6,8.7,021,13.3,32,008,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,04,36,10,983.8,1009.2,34.0,19.0,6.7,018,11.9,27,006,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,04,36,11,982.0,1007.1,36.0,20.4,8.7,019,13.5,27,006,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,04,36,12,980.2,1005.2,36.8,21.6,11.3,022,15.6,23,004,  ,95,5,2,3,5,0,0,9,9,0,5,9,5,2,30,0.0,   ,  , , ,   ,
42184,2014,04,36,13,983.0,1008.6,30.6,20.4,13.7,036,15.7,14,004,  ,95,0,0,3,2,0,3,0,9,9,4,9,3,2,60,0.0,   ,  , , ,   ,
42184,2014,04,36,14,983.5,1008.9,33.4,21.8,14.6,032,16.6,14,004,  ,95,5,2,3,3,0,0,9,9,0,3,5,6,2,30,0.0,   ,  , , ,   ,
42184,2014,04,36,15,983.1,1008.2,36.8,22.4,13.3,025,17.4,00,000,  ,95,5,2,3,5,0,0,9,9,0,5,5,6,2,30,0.0,   ,  , , ,   ,
42184,2014,04,36,16,981.5,1006.9,33.4,22.0,15.1,033,17.2,32,004,  ,95,0,0,3,2,0,0,9,9,0,2,9,3,2,60,0.0,   ,  , , ,   ,
42184,2014,04,36,17,981.2,1006.8,29.4,21.0,15.6,044,18.1,99,005,  ,95, , ,3,3,0,0,9,9,0,3,9,3,3,60,0.0,   ,  , , ,   ,
42184,2014,04,36,18,985.7,1010.5,28.2,21.8,18.2,055,20.9,05,004,  ,95,0,0,3,2,0,2,0,9,9,3,9,3,2,60,0.0,   ,  , , ,   ,
42184,2014,04,36,19,984.8,1010.3,31.4,23.0,18.4,046,21.1,32,004,  ,95,5,2,3,4,0,0,9,9,0,4,5,6,2,30,0.0,   ,  , , ,   ,
42184,2014,04,36,20,984.7,1000.1,32.6,21.2,13.9,032,15.8,32,004,  ,95,5,2,3,3,0,0,9,9,0,4,5,6,2,30,0.0,   ,  , , ,   ,
42184,2014,04,36,21,983.6,1008.7,36.4,21.0,10.0,020,14.5,32,006,  ,95,0,0,3,2,0,0,0,9,0,2,9,3,2,60,0.0,   ,  , , ,   ,
42184,2014,04,36,22,985.4,1010.6,36.2,21.4,11.3,022,15.5,36,006,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,04,36,23,982.8,1007.9,35.4,21.6,12.5,025,14.5,27,004,  ,95,5,3,3,5,0,0,9,9,0,5,5,6,3,30,0.0,   ,  , , ,   ,
42184,2014,04,36,24,979.5,1004.3,38.0,21.4,9.6,018,14.4,32,004,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,04,36,25,980.5,1005.3,39.2,23.8,14.8,024,19.1,32,006,  ,95,0,0,0,0,1,2,0,0,9,2,9,0,2,70,0.0,   ,  , , ,   ,
42184,2014,04,36,26,980.0,1004.8,38.6,22.4,11.8,020,16.2,27,004,  ,95,5,3,3,5,0,0,9,9,0,5,5,6,3,30,0.0,   ,  , , ,   ,
42184,2014,04,36,27,981.0,1005.8,39.2,24.6,16.7,027,21.1,27,006,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,04,36,28,979.7,1004.4,40.8,22.4,9.7,016,14.8,32,006,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,04,36,29,977.7,1002.2,42.2,22.6,8.9,014,14.3,32,004,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,04,36,30,977.3,1001.9,43.4,24.6,13.5,018,18.3,32,004,  ,95,0,0,0,0,1,2,0,0,9,2,9,0,2,70,0.0,   ,  , , ,   ,
42184,2014,04,48,01,978.2,1003.6,31.4,19.4,10.6,028,12.8,32,006,04,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,04,48,02,976.0,1001.5,30.0,21.8,17.0,046,19.3,00,000,04,95,5,2,3,4,0,0,9,9,0,4,6,6,2,30,0.0,   ,  , , ,   ,
42184,2014,04,48,03,983.2,1008.8,30.2,20.0,13.1,035,15.1,32,006,08,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,04,48,04,982.8,1008.4,30.4,20.2,15.4,035,17.5,32,012,  ,95,0,0,3,2,0,0,0,0,9,2,9,3,2,60,,   ,  , , ,   ,
42184,2014,04,48,05,981.4,1006.4,33.0,21.4,14.0,033,16.0,32,006,11,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,04,48,06,979.0,1004.1,36.0,22.8,14.9,029,16.9,00,000,04,95,0,0,0,0,1,2,0,0,9,2,9,0,2,70,0.0,   ,  , , ,   ,
42184,2014,04,48,07,982.9,1008.1,29.0,21.4,16.9,048,20.3,05,004,10,95,0,0,3,3,0,0,0,9,0,3,9,3,3,60,0.0,   ,  , , ,   ,
42184,2014,04,48,08,982.2,1007.8,30.0,19.4,11.9,033,13.9,32,006,10,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
42184,2014,04,48,09,982.7,1008.2,31.8,18.6,8.0,023,10.7,32,008,11,95,0,0,0,0,0,0,0,0,0,0,9,0,0,00,0.0,   ,  , , ,   ,
